id,ie_committee_id,amount,date,race_id,candidate_name,purpose,raw,created_at,is_fake
1294,337,69350.69,2024-01-03,26,Kyle Cole,Talk even whatever book arm out example.,{},2024-02-11 08:38:34,True
1295,381,12949.13,2024-04-17,17,Chris Sparks,Free everything morning road camera fund.,{},2024-01-21 09:08:19,True
1296,139,87040.62,2025-09-16,50,Charles Cole,Weight room event capital interesting black every.,{},2025-10-19 19:36:03,True
1297,246,21890.36,2024-07-28,11,Christopher Walker,Message agreement bank real mouth establish.,{},2024-05-02 15:05:33,True
1298,302,42225.45,2024-11-24,41,Nicholas Hudson,Treat individual property despite remain mention also.,{},2025-06-23 18:49:21,True
1299,169,77968.45,2024-07-20,75,Tammy Waters,Let memory just finally father.,{},2023-11-26 11:53:38,True
1300,61,80924.85,2025-07-24,4,Albert Waters,Thought up as.,{},2024-12-17 21:03:07,True
1301,429,60518.66,2025-08-30,43,Alan Odom,Military part join else respond so.,{},2025-01-07 19:09:03,True
1302,136,67034.6,2024-10-09,21,Megan Anthony,Operation score tough son rich various them.,{},2025-03-19 22:23:46,True
1303,276,70515.82,2024-06-30,89,Latoya Jones,Indicate office usually wind.,{},2024-02-26 10:15:53,True
1304,143,90225.5,2023-11-22,27,Shawn Kramer,Go each range impact management fill.,{},2025-01-27 14:37:21,True
1305,287,92583.95,2025-02-27,68,Elizabeth Parrish,Cold leg occur million high.,{},2025-08-10 10:31:37,True
1306,71,37769.06,2025-02-10,76,Hannah Franklin,Reduce draw democratic stop method soon billion.,{},2024-01-26 12:31:38,True
1307,229,40427.86,2025-02-18,36,Stefanie Tyler,Right window scientist office government doctor article.,{},2024-06-06 06:35:01,True
1308,490,12196.12,2024-04-16,87,Keith Martin,Special star computer finish key situation.,{},2025-09-28 03:46:30,True
1309,199,38749.5,2025-01-10,35,Jose Peterson,Beautiful boy accept culture want.,{},2025-03-25 18:52:09,True
1310,393,54635.54,2024-10-12,55,Amy Cuevas,Anyone reduce now eye determine.,{},2024-09-08 13:04:51,True
1311,431,50670.2,2025-10-11,75,Justin Morgan,Low top lose.,{},2025-08-02 05:41:52,True
1312,201,60292.12,2025-05-21,2,Daniel Lang,Entire possible card spend writer put.,{},2025-05-16 23:12:16,True
1313,266,76624.42,2024-12-03,67,Anthony Thomas,Alone sometimes responsibility involve product most probably.,{},2024-03-10 02:53:38,True
1314,218,23271.32,2024-05-11,11,Jennifer Jones,Goal matter name site.,{},2025-07-03 13:06:43,True
1315,489,29772.1,2025-03-18,70,Ashley Gonzales,Fall although miss least.,{},2025-01-08 00:31:05,True
1316,355,24011.04,2025-05-04,75,Andrew Gordon,However factor whom beat reflect.,{},2024-12-04 23:45:25,True
1317,20,74613.94,2025-09-25,80,Brian Hodges,Week letter last far.,{},2023-11-09 05:56:26,True
1318,147,61029.49,2024-09-29,88,Emily Hunt,Church lawyer recent spring.,{},2025-01-31 01:59:59,True
1319,145,79016.37,2024-05-24,34,Anthony Yang,Pass hope support five.,{},2025-07-15 21:15:01,True
1320,239,27955.86,2024-11-29,59,John Mooney,Another their cell mean read table money.,{},2025-03-30 04:17:24,True
1321,28,45327.86,2025-01-22,47,Bruce Mullins,Easy commercial special detail great.,{},2023-12-17 09:56:52,True
1322,154,27342.17,2025-06-23,93,David Mills,Finally person suddenly cut statement.,{},2023-12-16 08:42:30,True
1323,78,48094.24,2025-06-11,53,Roger Smith,Year social Republican clearly.,{},2024-09-24 02:38:07,True
1324,33,6185.15,2024-12-28,43,James Mora,Employee center son community argue difference.,{},2025-08-10 23:11:41,True
1325,130,46060.68,2024-10-02,84,Christopher Aguilar,Say require watch thank feel cover weight.,{},2025-03-12 03:14:05,True
1326,84,55005.77,2023-12-15,36,Patricia Peters,Begin brother TV particularly every challenge morning.,{},2024-04-14 19:28:35,True
1327,464,5575.83,2024-10-20,41,Heather Graham,Tv own book summer rest many alone.,{},2024-10-23 19:39:40,True
1328,47,87221.19,2025-02-10,32,Ronald Davis,Big if down.,{},2024-05-02 07:39:06,True
1329,313,12478.26,2023-12-19,33,Christopher Johnson,Per marriage door mention.,{},2025-07-25 16:13:46,True
1330,196,79804.91,2024-08-17,31,Brandon Lee,Author trouble yeah.,{},2024-08-13 13:01:58,True
1331,230,54659.22,2025-01-13,72,David Nguyen,My tough shake.,{},2024-03-12 19:25:53,True
1332,482,88226.07,2024-11-03,30,Michael Diaz,Interview weight reality inside.,{},2025-02-06 20:03:53,True
1333,161,41449.12,2024-05-06,77,Maria Berry,End thank draw student.,{},2025-05-21 21:23:23,True
1334,312,68954.81,2024-03-04,87,Mary Lopez,Situation authority western provide upon red sort.,{},2025-07-08 16:08:15,True
1335,463,1958.45,2025-08-02,84,Joy Erickson,Fact threat subject join home size.,{},2023-11-24 19:11:11,True
1336,332,37270.63,2024-04-22,64,Matthew Ramirez,Behavior girl yourself cultural material market.,{},2024-06-29 18:23:52,True
1337,246,45959.19,2024-04-07,93,Mitchell Sexton,Plan this total next sound avoid section.,{},2024-12-05 22:00:36,True
1338,241,35887.03,2023-12-23,14,Jennifer Jenkins,Billion little else order difficult born cost.,{},2025-01-27 03:20:23,True
1339,98,57614.36,2025-07-20,87,Stephanie Boyd,Yeah perhaps career organization.,{},2025-05-18 13:22:03,True
1340,320,21627.71,2025-04-03,77,Bernard Silva,Interesting guy list amount.,{},2025-06-09 14:46:02,True
1341,322,17416.93,2025-06-12,42,Melissa Fisher,Special chance family information do treatment base.,{},2024-04-05 08:38:42,True
1342,202,96844.09,2024-04-14,58,Julia Allison,Product control community carry doctor let next.,{},2025-08-30 04:24:37,True
1343,429,61234.58,2024-09-27,62,Jennifer Mooney,Meeting happen interest anything.,{},2024-08-08 04:09:59,True
1344,355,77179.49,2024-03-05,99,John Medina,Become white child air check.,{},2024-07-29 00:11:00,True
1345,347,81010.02,2024-02-16,32,Maureen Jones,Season any scene star.,{},2024-07-20 03:59:12,True
1346,48,76331.1,2024-06-26,62,Allison Robinson,Weight us gun.,{},2024-09-07 20:34:49,True
1347,399,48290.52,2025-03-14,67,Natasha Coleman,Pm allow join wait her where.,{},2024-04-25 20:31:36,True
1348,207,18211.48,2024-07-31,53,Alex Gregory,She watch but involve around store ok.,{},2025-04-20 11:15:14,True
1349,375,44020.16,2024-06-27,98,Vincent Kennedy,Six security begin parent whom authority.,{},2023-11-07 09:31:05,True
1350,436,52799.23,2023-10-28,9,Stephanie Christian,Position history resource give.,{},2025-01-01 22:44:49,True
1351,207,90213.45,2024-07-01,29,Samantha Hartman,Attention animal model offer which build.,{},2024-07-29 02:50:46,True
1352,392,56214.71,2024-01-17,27,Eric Hensley,Quite himself measure send either.,{},2025-05-10 05:02:26,True
1353,406,53460.62,2025-01-23,31,Michael Powers,Concern east term door accept news cup.,{},2024-09-30 11:14:41,True
1354,6,93851.47,2023-12-19,19,William Nguyen,Win fall black PM generation decision business.,{},2024-07-30 04:32:03,True
1355,382,79957.31,2024-02-26,17,Kimberly Evans,Artist environment against scientist.,{},2024-06-04 14:53:44,True
1356,156,68515.48,2024-09-26,79,Jessica Richardson,Lose economy move tell goal at realize.,{},2025-06-30 10:49:08,True
1357,265,42195.77,2023-11-08,4,Isabel Wilcox,Occur not my answer.,{},2025-03-27 19:13:10,True
1358,313,25361.18,2023-11-26,51,Kimberly Johnston,Seek anything still physical scientist low rather attention.,{},2024-06-06 11:39:30,True
1359,188,80935.12,2023-10-31,36,Mr. Jason Smith PhD,Up reality onto property.,{},2024-09-18 04:04:30,True
1360,291,48702.45,2024-09-07,4,Joshua Hernandez,Someone me itself dog.,{},2025-10-19 01:28:21,True
1361,399,31348.91,2025-03-04,51,Patricia May,Nature energy notice social ask bar music.,{},2025-02-27 18:49:12,True
1362,153,26975.52,2025-02-22,32,Samuel Bass,Popular avoid cold hit black.,{},2025-07-13 19:00:12,True
1363,419,25745.07,2024-08-12,73,Rick Lara,Ok should administration voice body decision.,{},2025-07-19 15:01:04,True
1364,333,33714.81,2024-03-16,14,Sonya Carter,Treat play kitchen tree lawyer.,{},2024-07-02 08:55:49,True
1365,68,10982.83,2024-05-07,60,Kristen Blake,Establish often there bring.,{},2025-03-26 00:59:18,True
1366,195,17121.67,2025-05-28,70,James Lawrence,Paper whose expect grow gun compare skill.,{},2025-01-12 12:42:12,True
1367,334,3237.29,2025-09-22,10,Amanda Smith,Bill maintain sing next ability.,{},2024-03-28 22:50:04,True
1368,359,17745.68,2023-10-24,68,Christian Vaughn,Purpose ground never day past.,{},2024-02-02 23:41:05,True
1369,316,25028.32,2025-06-11,33,Ricky Weiss,Moment blood though case stand total difference.,{},2025-01-22 07:47:22,True
1370,470,50817.14,2023-11-30,69,Sherry Lewis,Model sing future high health.,{},2025-01-12 16:30:10,True
1371,5,91720.59,2025-02-01,87,Corey Pruitt,Daughter summer bill who but.,{},2023-12-13 09:41:04,True
1372,302,16373.67,2024-11-10,3,James Reyes,Continue research range the your.,{},2024-12-19 07:03:29,True
1373,182,24684.92,2024-03-30,50,Laura Rhodes,Dinner occur she student operation message close.,{},2024-08-23 05:08:12,True
1374,165,2685.74,2024-03-03,82,Elizabeth Hill,Man cut more line money child.,{},2024-11-04 12:22:30,True
1375,182,39998.75,2024-03-12,55,Benjamin Jones,Film onto wall move onto.,{},2024-06-29 06:56:42,True
1376,317,41934.74,2025-02-08,6,Dylan Gardner,Continue bit you sense fear total involve.,{},2025-03-19 20:07:54,True
1377,20,92745.95,2024-02-12,77,Destiny Santos,Buy weight pattern life value environment hair.,{},2024-10-23 14:35:25,True
1378,87,87667.8,2024-12-30,25,Randall Burke,Bill leave special.,{},2024-04-15 11:53:26,True
1379,46,78584.86,2025-05-25,41,Cassidy Key,Before by page.,{},2024-06-22 22:06:00,True
1380,69,80634.07,2025-10-11,2,Deborah Brown,Seven kind late need garden early behind.,{},2024-01-07 01:11:58,True
1381,487,27311.15,2025-06-27,16,Jason Ramirez,Green method per finally child myself.,{},2024-12-21 06:03:05,True
1382,476,31394.74,2024-12-20,59,Stephanie West,Reveal consumer probably top throughout.,{},2025-06-20 11:15:36,True
1383,168,51451.52,2024-02-12,35,Eric Smith,Be food perform assume agreement career begin.,{},2023-12-30 21:09:26,True
1384,356,80172.21,2024-08-17,60,Karen Allen,Prepare often throw alone beat wide reach member.,{},2024-01-02 10:36:31,True
1385,217,51775.23,2024-12-29,12,Peggy Garcia,Example above spring hit action year.,{},2025-03-10 08:42:26,True
1386,334,81098.3,2024-11-01,62,Kimberly Williams,Operation early cultural staff.,{},2025-01-03 18:40:04,True
1387,230,81435.83,2025-01-09,94,Ryan Smith,Tough continue soon laugh.,{},2024-07-28 10:25:23,True
1388,489,84208.15,2025-06-18,96,Jane Russo,Production reflect wind air sort run without.,{},2024-09-09 07:33:10,True
1389,436,19815.05,2025-08-07,31,Daniel Adkins,Instead city beyond smile.,{},2025-03-12 23:11:37,True
1390,116,23978.4,2025-07-16,43,Terrence Dixon,Customer organization picture ability fall people relate.,{},2025-04-22 20:38:43,True
1391,224,93870.83,2024-01-28,79,Adam Lopez,Across unit board explain decade term part.,{},2024-06-20 21:08:58,True
1392,160,90460.19,2025-03-16,3,Jay Olson,Everything run after market word station.,{},2024-05-04 15:25:15,True
1393,48,55185.95,2024-06-13,33,Laura Thomas,Job investment test card.,{},2024-08-12 16:55:38,True
1394,408,32116.19,2025-06-02,51,Andrew Drake,What type wish forget ready.,{},2025-05-16 12:21:24,True
1395,494,37882.76,2023-12-01,54,Cristina Simpson,Everybody lay later left west enter toward.,{},2025-02-22 04:21:28,True
1396,445,82645.83,2024-03-15,86,Tanya Robinson,Skin network protect major system.,{},2025-10-14 13:12:28,True
1397,484,17607.2,2024-11-21,74,David Pierce,Up issue professional.,{},2024-03-15 03:41:29,True
1398,431,83153.45,2025-09-27,92,Kristi Gomez,Box trouble financial space ok.,{},2023-11-23 18:54:01,True
1399,395,36463.53,2024-08-21,94,Carol Moss,Staff give evening loss support main.,{},2025-02-28 01:46:32,True
1400,213,28206.06,2025-05-09,2,Tiffany Jackson,Ok base well experience government tend once.,{},2024-04-01 22:58:55,True
1401,110,7873.54,2025-10-07,40,Douglas Bennett,Teach ready hundred vote fall.,{},2024-06-16 22:30:05,True
1402,33,63667.93,2025-06-23,63,Jillian Davis,Out everything although receive instead tax establish.,{},2024-09-12 03:52:00,True
1403,455,24647.81,2024-03-01,24,Trevor Johnson,Skin point effect method visit money.,{},2024-07-22 09:11:20,True
1404,327,40853.36,2024-07-31,18,Mr. Jesse Lopez,Here simply face may.,{},2024-10-05 18:16:32,True
1405,109,25637.62,2024-08-05,55,Thomas Lynch,Note already outside herself lose scene.,{},2025-10-01 15:45:52,True
1406,190,70143.9,2025-06-21,47,Amber Parker,Movement cost team third eight figure large.,{},2024-06-20 00:48:31,True
1407,145,43005.88,2024-08-08,9,Steven Riggs,Quality customer personal.,{},2024-01-03 08:24:23,True
1408,66,81838.87,2024-10-07,8,Thomas James,Civil last deep seven together full.,{},2024-07-30 04:30:54,True
1409,113,76108.28,2024-04-12,70,Thomas Davis,Like control service pretty short draw.,{},2024-01-26 07:52:26,True
1410,144,73768.99,2025-04-24,53,Austin Lynn,Within support kid.,{},2025-09-03 17:41:18,True
1411,233,67574.21,2024-03-11,56,Brett Aguilar,So piece sit drop letter.,{},2024-06-12 05:26:25,True
1412,134,30341.22,2025-04-22,7,Tina Davis,Which although off involve.,{},2024-07-03 17:30:53,True
1413,39,87281.68,2023-11-13,97,Michael Ashley,Fire near event budget wait so.,{},2024-06-15 10:00:14,True
1414,263,61803.46,2025-01-18,91,Rose Williams,Something finally them protect form like recent.,{},2025-07-27 13:47:01,True
1415,262,89828.55,2025-08-26,15,Rhonda Kemp,Blood citizen main analysis reduce apply white role.,{},2024-08-05 03:14:29,True
1416,458,30077.63,2025-08-14,27,Veronica Holt,Best loss sound.,{},2024-10-28 12:57:59,True
1417,424,33461.23,2024-06-24,28,Leslie Henry,Cup reach however protect scientist piece college.,{},2024-09-10 08:40:19,True
1418,174,87661.05,2023-12-05,82,Clarence Mitchell,Big perhaps research.,{},2025-04-20 10:11:26,True
1419,135,82572.59,2024-12-16,44,Diane Bradley,Image at court none clearly couple.,{},2023-11-02 02:45:50,True
1420,323,71536.68,2025-06-15,56,Sean Wright,Allow society speak bag.,{},2024-04-28 02:47:08,True
1421,65,82957.07,2024-05-15,69,Vincent Hernandez,Administration learn kid treatment feel.,{},2025-07-20 23:19:56,True
1422,343,86363.54,2025-09-18,96,Erik Powell,Consider mind nor expect here describe.,{},2024-09-19 22:00:45,True
1423,332,333.06,2024-03-12,89,Michael Watts,Different teach management house third employee husband general.,{},2024-05-18 04:26:18,True
1424,262,8557.29,2024-08-01,98,Jonathan Gomez,Political mouth mother structure continue rise national already.,{},2025-03-25 09:01:51,True
1425,128,78238.87,2023-12-22,65,Mary English,Suffer appear knowledge worry.,{},2024-04-12 16:31:57,True
1426,146,96886.55,2025-10-08,59,Miguel Williams,Direction enter billion poor likely explain.,{},2025-06-24 08:16:00,True
1427,408,33375.95,2024-04-02,10,Rachel Morales,Spend top someone first program sell.,{},2024-03-28 00:26:00,True
1428,126,73923.33,2024-05-18,33,Monica Phillips,Day audience receive woman believe check seem.,{},2024-07-12 09:40:29,True
1429,397,4432.41,2024-02-13,87,Rachel Taylor,Experience yet resource.,{},2024-09-05 14:19:10,True
1430,140,61881.93,2023-11-05,65,Breanna Carroll,Clear goal main level.,{},2023-12-25 08:53:31,True
1431,446,73550.11,2024-09-28,3,Joshua Brown,Travel could cultural well consider stay everybody.,{},2024-12-09 15:15:15,True
1432,192,69910.39,2024-11-19,69,Melody Reyes,Perhaps position third try see present reduce.,{},2024-01-31 22:26:33,True
1433,453,96876.73,2024-09-22,86,Kendra Fitzgerald,Term grow thing little part.,{},2024-10-15 10:29:35,True
1434,134,5273.89,2024-10-26,45,Henry Johnson,Half here work should pattern.,{},2025-03-29 18:51:52,True
1435,344,93383.67,2024-12-09,99,Shelley Simmons,Must history international war get study capital.,{},2024-07-28 01:14:14,True
1436,138,41825.03,2025-04-02,45,Erin Martinez,Current drop trouble himself.,{},2024-06-07 08:11:24,True
1437,40,13200.88,2024-03-19,52,Mary Torres,Perhaps up we plant stand debate three.,{},2025-06-17 18:05:30,True
1438,316,2406.05,2024-09-27,81,Rhonda Silva,Short him the century.,{},2023-11-07 14:46:34,True
1439,331,43132.63,2024-10-10,13,Craig Powell,May far police pretty since.,{},2024-06-01 06:35:26,True
1440,320,94684.7,2024-06-08,93,Terry Davis,Consider including from spring offer.,{},2024-11-03 11:54:35,True
1441,179,77152.86,2025-09-24,59,Willie Nguyen,Consider director sound receive live.,{},2024-12-25 13:49:05,True
1442,112,63953.79,2024-08-24,20,Sean King,These us fish mean north movement successful.,{},2025-07-12 21:17:01,True
1443,169,23916.28,2024-06-22,1,Cindy Willis,Law become prove they will age floor.,{},2024-06-26 18:26:21,True
1444,119,11971.45,2025-06-15,69,Erika Thomas,Level pull organization face my together.,{},2023-11-16 18:53:04,True
1445,140,37920.6,2025-10-18,30,Brandon Campbell,Color certainly response wear remain produce particular.,{},2023-12-03 23:28:41,True
1446,495,76405.87,2025-01-27,33,David Griffith,Notice listen that how.,{},2025-02-06 04:44:59,True
1447,139,89214.56,2024-03-26,98,Christopher Williams,Could perhaps security officer sell event forget such.,{},2025-04-30 21:37:21,True
1448,66,54750.28,2024-12-07,89,Mr. Matthew Ramirez,Benefit seven back same ever manager including.,{},2024-08-13 21:00:21,True
1449,165,25492.11,2025-09-25,3,Robert Alvarado,Hotel heavy they responsibility.,{},2024-12-26 17:02:28,True
1450,32,58487.26,2025-03-09,22,Scott Fuller,Network recognize us star.,{},2025-08-06 10:55:11,True
1451,400,91110.35,2024-07-26,97,James Robbins,Difficult community box tonight check building.,{},2024-02-27 23:08:13,True
1452,108,10835.86,2024-02-10,46,Kristina Hoover,Again hospital near serious society.,{},2024-01-24 06:47:36,True
